"PARTNUMBER","HOSTLOCID","ERDAT","KWMENG"
"09M300036S","6000","201812","0.378757"
"09M300036S","8012","201711","0.7"
"09M300036S","8013","201710","0.333333"
"09M300036S","8021","201804","1"
"09M300036S","8021","201809","1.023333"
"09M300036S","8021","201904","0.666667"
"09M300036S","8022","201710","0.178571"
"09M300036S","8022","201711","0.138889"
"09M300036S","8023","201709","2.166667"
"09M300036S","8023","201802","1.666667"
"09M300036S","8023","201803","1.333333"
"09M300036S","8023","201805","0.833333"
"09M300036S","8023","201806","0.666667"
"09M300036S","8025","201808","0.166667"
"09M300036S","8031","201712","0.166667"
"09M300036S","8031","201802","0.125"
"09M300036S","8031","201805","0.149057"
"09M300036S","5002","201810","0.416667"
"09M300036S","5002","201812","0.35831"
"09S927158AC","1000-1","202001","1.166667"
"09S927158AC","1000-1","202004","0.833333"
"09S927158AC","1000-1","202008","0.166667"
"09S927158AC","1000-1","202101","0.166667"
"09S927158AC","1000-1","202108","1.833333"
"09S927158AC","1000-1","202111","0.5"
"09S927158AC","1000-1","202208","3.963854"
"09S927158AC","1000-1","202211","0"
"09S927158AC","1000-1","202303","0"
"09S927158AC","1000-1","202306","2.206667"
"09S927158AC","1000-1","202307","1.94"
"09S927158AC","1000-1","202311","0.89"
"09S927158AC","1000-1","202401","0.89"
"09S927158AC","1000-1","202403","0.89"
"09S927158AC","3001","201811","0.333333"
"09S927158AC","8011","201901","0"
"09S927158AC","8011","201902","0"
"09S927158AC","8013","201903","0.066667"
"09S927158AC","8021","201810","0.047619"
"09S927158AC","8021","201902","0.018182"
"09S927158AC","8022","201811","0.238095"
"09S927158AC","8023","201812","0.142857"
"09S927158AC","8023","201903","0.035714"
"09S927158AC","5002","201809","0.142857"
"0AM300058N 007","1000-1","202007","1.838155"
"0AM300058N 007","1000-1","202102","2.09058"
"0AM300058N 007","1000-1","202104","1.263445"
"0AM300058N 007","1000-1","202206","0.666667"
"0AM300058N 007","1000-1","202209","0.913333"
"0AM300058N 007","1000-1","202210","0.816667"
"0AM300058N 007","1000-1","202311","0.09"
"0AM300058N 007","1000-1","202312","0.09"
"0AM300058N 007","1000-1","202404","0.09"
"0AM300058N 007","1000-1","202407","0.09"
"0AM300058N 007","3001","201604","1.5"
"0AM300058N 007","3001","201611","3"
"0AM300058N 007","3001","201612","3.5"
"0AM300058N 007","3001","201701","2.75"
"0AM300058N 007","3001","201712","1.963333"
"0AM300058N 007","3001","201803","2"
"0AM300058N 007","3001","201811","1.75"
"0AM300058N 007","3001","201905","1.75"
"0AM300058N 007","3002","201805","0.148214"
"0AM300058N 007","3002","201812","0.451643"
"0AM300058N 007","3002","201910","0.12"
"0AM300058N 007","3002","201912","0.093333"
"0AM300058N 007","5001","201605","2.749469"
"0AM300058N 007","5001","201606","2.015329"
"0AM300058N 007","5001","201811","1.216667"
"0AM300058N 007","5001","201901","1.14"
"0AM300058N 007","6000","201612","1.91"
"0AM300058N 007","6000","201704","2.116667"
"0AM300058N 007","6000","201710","3.25"
"0AM300058N 007","6000","201809","2.5"
"0AM300058N 007","6000","201812","3.75"
"0AM300058N 007","6000","201905","2.156434"
"0AM300058N 007","6000","201908","0.490705"
"0AM300058N 007","6000","201910","0.417437"
"0AM300058N 007","6000","201912","1.343333"
"0AM300058N 007","8011","201601","1.666667"
"0AM300058N 007","8011","201608","1.583333"
"0AM300058N 007","8011","201702","1.333333"
"0AM300058N 007","8011","201704","1.333333"
"0AM300058N 007","8011","201803","0.666667"
"0AM300058N 007","8011","201805","1"
"0AM300058N 007","8011","201809","1.5"
"0AM300058N 007","8011","201811","1.5"
"0AM300058N 007","8011","201908","0.833333"
"0AM300058N 007","8012","201603","0.814141"
"0AM300058N 007","8012","201701","1.49"
"0AM300058N 007","8012","201708","2.396989"
"0AM300058N 007","8012","201712","2.901358"
"0AM300058N 007","8012","201808","1.903333"
"0AM300058N 007","8013","201608","1.024197"
"0AM300058N 007","8013","201703","0.333333"
"0AM300058N 007","8013","201712","0.666667"
"0AM300058N 007","8013","201912","0.166667"
"0AM300058N 007","8015","201702","0.56"
"0AM300058N 007","8015","201705","0.666667"
"0AM300058N 007","8015","201708","1.166667"
"0AM300058N 007","8015","201709","1.333333"
"0AM300058N 007","8015","201803","0.833333"
"0AM300058N 007","8015","201808","0.876667"
"0AM300058N 007","8015","201904","1.146667"
"0AM300058N 007","8015","201912","0.333333"
"0AM300058N 007","8021","201611","0.763333"
"0AM300058N 007","8021","201709","0.5"
"0AM300058N 007","8021","201711","1.166667"
"0AM300058N 007","8021","201811","0.88"
"0AM300058N 007","8021","201910","0.516667"
"0AM300058N 007","8022","201604","0.877777"
"0AM300058N 007","8022","201611","0.666667"
"0AM300058N 007","8022","201701","0.833333"
"0AM300058N 007","8022","201703","0.833333"
"0AM300058N 007","8022","201807","1.170983"
"0AM300058N 007","8022","201810","1.013333"
"0AM300058N 007","8023","201604","1.389198"
"0AM300058N 007","8023","201607","1.493881"
"0AM300058N 007","8023","201705","1"
"0AM300058N 007","8023","201710","2.25"
"0AM300058N 007","8023","201803","1"
"0AM300058N 007","8023","201811","1.343333"
"0AM300058N 007","8023","201904","1.5"
"0AM300058N 007","8025","201611","0.517973"
"0AM300058N 007","8025","201702","0.498044"
"0AM300058N 007","8025","201710","0.5"
"0AM300058N 007","8025","201711","0.666667"
"0AM300058N 007","8025","201807","0.416321"
"0AM300058N 007","8025","201810","0.506667"
"0AM300058N 007","8025","201903","0.546667"
"0AM300058N 007","8025","202001","0.333333"
"0AM300058N 007","8031","201603","0.628028"
"0AM300058N 007","8031","201608","1.501268"
"0AM300058N 007","8031","201609","1.252818"
"0AM300058N 007","8031","201705","0.57"
"0AM300058N 007","8031","201712","1"
"0AM300058N 007","8031","201905","0.433333"
"0AM300058N 007","8031","201910","0.206667"
"0AM300058N 007","5002","201810","1.166667"
"0AM300058N 007","5002","201902","0.666667"
"0AM300060T 012","1000-1","202003","0.424837"
"0AM300060T 012","1000-1","202105","0.093333"
"0AM300060T 012","1000-1","202106","3.75"
"0AM300060T 012","1000-1","202406","1"
"0AM300060T 012","3001","201605","5.822581"
"0AM300060T 012","3001","201611","5.685071"
"0AM300060T 012","3001","201703","6.177598"
"0AM300060T 012","3001","201710","6.806452"
"0AM300060T 012","3001","201805","5.486667"
"0AM300060T 012","3001","201806","5.273333"
"0AM300060T 012","3001","201810","8"
"0AM300060T 012","3001","201903","5"
"0AM300060T 012","3001","201911","0.25"
"0AM300060T 012","3002","201805","0.9"
"0AM300060T 012","3002","201807","0.786667"
"0AM300060T 012","3002","201808","0.81"
"0AM300060T 012","3002","201902","0.496667"
"0AM300060T 012","3002","201906","0.396667"
"0AM300060T 012","3002","201907","0.433333"
"0AM300060T 012","5001","201702","6.759543"
"0AM300060T 012","5001","201704","13.375713"
"0AM300060T 012","5001","201706","10.827865"
"0AM300060T 012","5001","201903","3.505571"
"0AM300060T 012","5001","201909","0"
"0AM300060T 012","5001","202003","2.64"
"0AM300060T 012","5001","202009","0.866994"
"0AM300060T 012","6000","201804","5"
"0AM300060T 012","6000","201811","6.203333"
"0AM300060T 012","8011","201608","3.451613"
"0AM300060T 012","8011","201609","3.741935"
"0AM300060T 012","8011","201701","5.280599"
"0AM300060T 012","8011","201703","4.836887"
"0AM300060T 012","8011","201712","2.5"
"0AM300060T 012","8011","201806","4"
"0AM300060T 012","8011","201909","1"
"0AM300060T 012","8011","201912","1.119459"
"0AM300060T 012","8011","202105","0.52"
"0AM300060T 012","8012","201708","1.983865"
"0AM300060T 012","8012","201906","1.04547"
"0AM300060T 012","8012","202004","1.22"
"0AM300060T 012","8012","202010","0.66"
"0AM300060T 012","8013","201703","2.230986"
"0AM300060T 012","8013","201905","0.333333"
"0AM300060T 012","8013","201911","0.72"
"0AM300060T 012","8013","201912","0.666667"
"0AM300060T 012","8015","201601","1.5"
"0AM300060T 012","8015","201602","1.333333"
"0AM300060T 012","8015","201709","1.666667"
"0AM300060T 012","8015","201803","2.25"
"0AM300060T 012","8015","201810","3.25"
"0AM300060T 012","8015","201904","1.425034"
"0AM300060T 012","8015","201909","1.083333"
"0AM300060T 012","8015","202004","1.393333"
"0AM300060T 012","8015","202012","0.81"
"0AM300060T 012","8015","202103","0.71"
"0AM300060T 012","8021","201602","9.25"
"0AM300060T 012","8021","201603","8"
"0AM300060T 012","8021","201702","10"
"0AM300060T 012","8021","201703","9.393333"
"0AM300060T 012","8021","201802","10.227854"
"0AM300060T 012","8021","201805","7.25"
"0AM300060T 012","8021","201906","5.25"
"0AM300060T 012","8021","202003","1.238999"
"0AM300060T 012","8021","202004","1.25425"
"0AM300060T 012","8022","201604","4.967033"
"0AM300060T 012","8022","201609","6.164835"
"0AM300060T 012","8022","201612","5.123333"
"0AM300060T 012","8022","201707","4.873455"
"0AM300060T 012","8022","201711","4.75"
"0AM300060T 012","8022","201804","3.951936"
"0AM300060T 012","8022","201907","1.433134"
"0AM300060T 012","8022","202002","1.546667"
"0AM300060T 012","8022","202005","1.11"
"0AM300060T 012","8022","202010","0.6"
"0AM300060T 012","8022","202103","0.39"
"0AM300060T 012","8022","202104","0.35"
"0AM300060T 012","8023","201709","4.362637"
"0AM300060T 012","8023","201806","6.25"
"0AM300060T 012","8023","201901","3.71"
"0AM300060T 012","8025","201605","3.0863"
"0AM300060T 012","8025","201702","1.804257"
"0AM300060T 012","8025","201801","2.5"
"0AM300060T 012","8025","201805","1.973333"
"0AM300060T 012","8025","201902","2.4"
"0AM300060T 012","8025","202001","1.12"
"0AM300060T 012","8025","202002","1"
"0AM300060T 012","8031","201601","1.333333"
"0AM300060T 012","8031","201605","1.251234"
"0AM300060T 012","8031","201711","1.232477"
"0AM300060T 012","8031","201806","1.21"
"0AM300060T 012","8031","201807","1.256667"
"0AM300060T 012","8031","201810","1.25"
"0AM300060T 012","8031","201906","1"
"0AM300060T 012","8031","201911","0.166667"
"0AM300060T 012","5002","201912","0.844191"
"0AM300060T 012","5002","202002","0.596051"
"0AM300060T 012","5002","202006","1.736667"
"0AM300060T 012","5002","202010","1.123333"
"0AM300060T 012","5002","202012","0.98"
"0AM300066C 009","1000-1","201811","0.066667"
"0AM300066C 009","1000-1","201812","0.047619"
"0AM300066C 009","1000-1","202012","0.241375"
"0AM300066C 009","1000-1","202111","0.140583"
"0AM300066C 009","1000-1","202112","0.141012"
"0AM300066C 009","1000-1","202202","0.142083"
"0AM300066C 009","1000-1","202204","0.402064"
"0AM300066C 009","1000-1","202301","0"
"0AM300066C 009","3001","201705","11.888795"
"0AM300066C 009","3001","201710","12.113962"
"0AM300066C 009","3001","201908","4.13"
"0AM300066C 009","3001","202005","1.983333"
"0AM300066C 009","3001","202010","1.316667"
"0AM300066C 009","3001","202012","1.38"
"0AM300066C 009","3001","202104","0.94"
"0AM300066C 009","3001","202112","0.036667"
"0AM300066C 009","3002","201901","1"
"0AM300066C 009","5001","201602","15.678571"
"0AM300066C 009","5001","201610","21.508333"
"0AM300066C 009","5001","201709","40.721211"
"0AM300066C 009","5001","201811","18.177419"
"0AM300066C 009","5001","201909","0.938478"
"0AM300066C 009","5001","201910","17.918467"
"0AM300066C 009","5001","202001","0"
"0AM300066C 009","5001","202007","3.340241"
"0AM300066C 009","6000","201608","7.030303"
"0AM300066C 009","6000","201702","8.24183"
"0AM300066C 009","6000","201708","15.056983"
"0AM300066C 009","6000","201803","8.951613"
"0AM300066C 009","6000","201806","11.032258"
"0AM300066C 009","6000","201809","11.943333"
"0AM300066C 009","6000","201810","11.82"
"0AM300066C 009","6000","201901","9.871119"
"0AM300066C 009","6000","201904","9.75"
"0AM300066C 009","6000","201906","8.57"
"0AM300066C 009","6000","201911","0"
"0AM300066C 009","6000","201912","0"
"0AM300066C 009","6000","202104","1.606667"
"0AM300066C 009","8011","201603","3.733333"
"0AM300066C 009","8011","201608","4.290909"
"0AM300066C 009","8011","201707","5.104396"
"0AM300066C 009","8011","201912","1.025712"
"0AM300066C 009","8011","202104","1"
"0AM300066C 009","8011","202105","1.006667"
"0AM300066C 009","8012","201610","5.571429"
"0AM300066C 009","8012","201705","5.25"
"0AM300066C 009","8012","201810","8.75"
"0AM300066C 009","8012","201908","5.316667"
"0AM300066C 009","8012","202101","2.315317"
"0AM300066C 009","8012","202112","1"
"0AM300066C 009","8012","202202","1.066667"
"0AM300066C 009","8013","201608","4.636364"
"0AM300066C 009","8013","201705","5"
"0AM300066C 009","8013","201709","6.32967"
"0AM300066C 009","8013","201806","6"
"0AM300066C 009","8013","201810","6.5"
"0AM300066C 009","8013","201902","7.293333"
"0AM300066C 009","8013","201908","4.396274"
"0AM300066C 009","8013","201909","2.832974"
"0AM300066C 009","8013","202002","5.493333"
"0AM300066C 009","8013","202005","2.25"
"0AM300066C 009","8015","201604","1.666667"
"0AM300066C 009","8015","201608","2.066667"
"0AM300066C 009","8015","201612","2.285714"
"0AM300066C 009","8015","201707","3.688944"
"0AM300066C 009","8015","201710","2.517995"
"0AM300066C 009","8015","201803","2"
"0AM300066C 009","8015","201805","2.5"
"0AM300066C 009","8015","201810","4.096667"
"0AM300066C 009","8015","201901","5.005011"
"0AM300066C 009","8015","202010","1.587014"
"0AM300066C 009","8015","202101","1.453333"
"0AM300066C 009","8021","201704","19.042696"
"0AM300066C 009","8021","201809","14"
"0AM300066C 009","8021","201812","16.693333"
"0AM300066C 009","8021","201909","2.945786"
"0AM300066C 009","8021","202003","1.983092"
"0AM300066C 009","8021","202009","1.881929"
"0AM300066C 009","8021","202102","2.874636"
"0AM300066C 009","8022","201602","2.619048"
"0AM300066C 009","8022","201608","4.153846"
"0AM300066C 009","8022","201704","6.218769"
"0AM300066C 009","8022","201706","5.753718"
"0AM300066C 009","8022","201805","9.097969"
"0AM300066C 009","8022","201809","8.708043"
"0AM300066C 009","8022","201910","0"
"0AM300066C 009","8022","202003","2.176667"
"0AM300066C 009","8022","202007","1.096667"
"0AM300066C 009","8022","202009","0.683333"
"0AM300066C 009","8023","201609","7.054945"
"0AM300066C 009","8023","201703","7.27561"
"0AM300066C 009","8023","201707","6.649047"
"0AM300066C 009","8023","201709","7.065694"
"0AM300066C 009","8023","201804","5.25"
"0AM300066C 009","8023","201901","6.5"
"0AM300066C 009","8023","202007","0.873141"
"0AM300066C 009","8023","202009","2.136667"
"0AM300066C 009","8023","202101","1.536667"
"0AM300066C 009","8023","202102","1.5"
"0AM300066C 009","8023","202111","3.093333"
"0AM300066C 009","8025","201610","2.435897"
"0AM300066C 009","8025","201702","2.455882"
"0AM300066C 009","8025","201806","2.49"
"0AM300066C 009","8025","201811","2.586667"
"0AM300066C 009","8025","201912","0.441933"
"0AM300066C 009","8031","201611","10.038462"
"0AM300066C 009","8031","201808","10"
"0AM300066C 009","8031","202103","0"
"0AM300066C 009","8031","202107","0"
"0AM300066C 009","8031","202205","0"
"0AM300066C 009","8031","202305","0"
"0AM300066C 009","8031","202306","0"
"0AM300066C 009","8031","202309","0"
"0AM300066C 009","5002","201905","4.220938"
"0AM300066C 009","5002","202004","0.054989"
"0AM300066C 009","5002","202007","2.483333"
"0AM300066C 009","5002","202008","2.223333"
"0AM300066C 009","5002","202012","1.686667"
"0AM300066C 009","5002","202101","1.48"
"0B5300062G 001","1000-3","201903","0.766234"
"0B5300062G 001","1000-3","201907","0.986667"
"0B5300062G 001","1000-3","202007","1.153333"
"0B5300062G 001","1000-3","202009","1.116667"
"0B5300062G 001","1000-3","202104","0.87"
"0B5300062G 001","1000-3","202107","0.716667"
"0B5300062G 001","1000-3","202203","0.333333"
"0B5300062G 001","1000-3","202208","0.166667"
"0B5300062G 001","1000-3","202312","0.02"
"0B5300062G 001","1000-3","202406","0.02"
"0B5300062G 001","1000-3","202410","0.02"
"0D9300043  008","1000-1","201910","0.854545"
"0D9300043  008","1000-1","202002","1.066667"
"0D9300043  008","1000-1","202101","2.838042"
"0D9300043  008","1000-1","202202","3.296078"
"0D9300043  008","1000-1","202204","2.934066"
"0D9300043  008","1000-1","202210","2.816667"
"0D9300043  008","1000-1","202301","2.14"
"0D9300043  008","1000-1","202304","1.55"
"0D9300043  008","1000-1","202305","1.38"
"0D9300043  008","1000-1","202307","1.076667"
"0D9300043  008","1000-1","202309","0.79"
"0D9300043  008","3001","201901","1"
"0DE300040R 00D","1000-1","202303","0.471397"
"0DE300040R 00D","1000-1","202312","0.943333"
"0DE300040R 00D","3001","201709","3.166667"
"0DE300040R 00D","3001","201903","2.541471"
"0DE300040R 00D","3001","201908","1.166667"
"0DE300040R 00D","3001","202003","1.166667"
"0DE300040R 00D","3001","202004","1.333333"
"0DE300040R 00D","3001","202205","0"
"0DE300040R 00D","3001","202209","0"
"0DE300040R 00D","3001","202308","0"
"0DE300040R 00D","5001","201705","1.281071"
"0DE300040R 00D","5001","201801","1.166667"
"0DE300040R 00D","5001","201803","1"
"0DE300040R 00D","5001","201804","1"
"0DE300040R 00D","5001","201902","1.5"
"0DE300040R 00D","5001","201904","1"
"0DE300040R 00D","5001","202109","0.333333"
"0DE300040R 00D","6000","201703","1.209651"
"0DE300040R 00D","6000","201801","0.666667"
"0DE300040R 00D","6000","201803","0.705628"
"0DE300040R 00D","6000","202103","3.25"
"0DE300040R 00D","6000","202109","1.75"
"0DE300040R 00D","6000","202111","0.704868"
"0DE300040R 00D","6000","202112","0.585729"
"0DE300040R 00D","8011","201802","1.315619"
"0DE300040R 00D","8011","201809","1.75"
"0DE300040R 00D","8011","201909","0.75"
"0DE300040R 00D","8011","201910","1"
"0DE300040R 00D","8011","202001","1.5"
"0DE300040R 00D","8011","202110","0.963333"
"0DE300040R 00D","8011","202111","0.946667"
"0DE300040R 00D","8011","202201","0.843333"
"0DE300040R 00D","8012","201703","0.55208"
"0DE300040R 00D","8012","201909","1.166667"
"0DE300040R 00D","8012","202005","0.166667"
"0DE300040R 00D","8012","202008","0.333333"
"0DE300040R 00D","8012","202101","0.5"
"0DE300040R 00D","8013","201706","0.469268"
"0DE300040R 00D","8013","201802","0.291667"
"0DE300040R 00D","8013","201811","0.876667"
"0DE300040R 00D","8015","201703","0.972222"
"0DE300040R 00D","8015","201711","1.833333"
"0DE300040R 00D","8015","201804","1"
"0DE300040R 00D","8015","201806","0.666667"
"0DE300040R 00D","8015","201807","1.166667"
"0DE300040R 00D","8015","201809","1.166667"
"0DE300040R 00D","8015","201810","0.833333"
"0DE300040R 00D","8015","201902","0.833333"
"0DE300040R 00D","8015","201908","0.983333"
"0DE300040R 00D","8015","202104","2.5"
"0DE300040R 00D","8015","202105","2"
"0DE300040R 00D","8015","202201","1"
"0DE300040R 00D","8021","201704","0.639241"
"0DE300040R 00D","8021","201803","0.739343"
"0DE300040R 00D","8021","201811","1.24"
"0DE300040R 00D","8021","201812","1.166667"
"0DE300040R 00D","8021","201905","1.017766"
"0DE300040R 00D","8021","201907","0.833333"
"0DE300040R 00D","8021","202009","0"
"0DE300040R 00D","8021","202203","0"
"0DE300040R 00D","8021","202208","0"
"0DE300040R 00D","8021","202210","0"
"0DE300040R 00D","8021","202308","0"
"0DE300040R 00D","8021","202310","0"
"0DE300040R 00D","8021","202407","0"
"0DE300040R 00D","8022","201708","0.718954"
"0DE300040R 00D","8022","201711","0.766373"
"0DE300040R 00D","8022","201812","0.793333"
"0DE300040R 00D","8022","201901","0.73"
"0DE300040R 00D","8022","201908","1"
"0DE300040R 00D","8022","202003","0.5"
"0DE300040R 00D","8022","202004","0.5"
"0DE300040R 00D","8022","202009","0.833333"
"0DE300040R 00D","8022","202010","1"
"0DE300040R 00D","8023","201706","0.5"
"0DE300040R 00D","8023","201901","0.333333"
"0DE300040R 00D","8023","201904","0.666667"
"0DE300040R 00D","8023","201911","0.166667"
"0DE300040R 00D","8023","202009","0.986667"
"0DE300040R 00D","8023","202010","0.896667"
"0DE300040R 00D","8023","202011","0.806667"
"0DE300040R 00D","8025","201708","0.866667"
"0DE300040R 00D","8025","201712","0.635313"
"0DE300040R 00D","8025","202003","0.623333"
"0DE300040R 00D","8031","201706","0.15"
"0DE300040R 00D","8031","201805","1.347368"
"0DE300040R 00D","8031","201810","2.604279"
"0DE300040R 00D","8031","201812","1.732224"
"0DE300040R 00D","8031","201906","1.773333"
"0DE300040R 00D","8031","201908","1.576667"
"0DE300040R 00D","8031","201910","1.61"
"0DE300040R 00D","8031","202008","0"
"0DE300040R 00D","8031","202108","0"
"0DE300040R 00D","8031","202204","0"
"0DE300040R 00D","8031","202309","0"
"0DE300040R 00D","5002","201810","0.753216"
"0DE300040R 00D","5002","202007","0.333333"
"0DE300040R 00D","5002","202104","0.333333"
"0DE300040R 00D","5002","202112","0.5"
"5KE915919AD","1000-1","202102","0.4"
"5KE915919AD","1000-1","202107","0.020158"
"5KE915919AD","1000-1","202202","0.636667"
"5KE915919AD","1000-1","202204","0.626667"
"5KE915919AD","1000-1","202206","0.553333"
"5KE915919AD","1000-1","202303","0.373333"
"5KE915919AD","1000-1","202406","0.166667"
"5KE915919AD","6000","202004","1"
"KITPAB100","1000-1","202405","0.113333"
"KITPAB100","1000-1","202409","0.113333"
"KITPAB100","3001","202010","0"
"KITPAB100","3001","202103","0"
"KITPAB100","3001","202108","0"
"KITPAB100","3001","202302","1.296184"
"KITPAB100","3001","202304","0.867003"
"KITPAB100","3001","202306","0.961831"
"KITPAB100","3001","202309","2.973333"
"KITPAB100","3001","202312","2.196667"
"KITPAB100","3002","202308","0"
"KITPAB100","3002","202401","0"
"KITPAB100","3002","202402","0"
"KITPAB100","3002","202407","0"
"KITPAB100","5001","202001","0"
"KITPAB100","5001","202011","0"
"KITPAB100","5001","202012","0"
"KITPAB100","5001","202105","0"
"KITPAB100","5001","202109","6.424872"
"KITPAB100","5001","202110","3.855189"
"KITPAB100","5001","202206","11.565727"
"KITPAB100","5001","202207","1.5"
"KITPAB100","5001","202208","0.5"
"KITPAB100","5001","202304","3.0498"
"KITPAB100","5001","202405","0"
"KITPAB100","6000","201812","817.545455"
"KITPAB100","6000","201908","0"
"KITPAB100","6000","202002","0"
"KITPAB100","6000","202005","0"
"KITPAB100","6000","202008","0"
"KITPAB100","6000","202010","0"
"KITPAB100","6000","202109","1.947022"
"KITPAB100","6000","202212","10.226667"
"KITPAB100","6000","202402","3.083333"
"KITPAB100","6000","202410","3.083333"
"KITPAB100","8011","201803","1386"
"KITPAB100","8011","201810","589.583333"
"KITPAB100","8011","201901","278.733333"
"KITPAB100","8011","201908","0"
"KITPAB100","8011","202002","0"
"KITPAB100","8011","202010","0"
"KITPAB100","8011","202105","0"
"KITPAB100","8011","202110","17.16129"
"KITPAB100","8012","201803","1852"
"KITPAB100","8012","201806","1233.2"
"KITPAB100","8012","201906","0"
"KITPAB100","8012","201908","0"
"KITPAB100","8012","202011","0"
"KITPAB100","8012","202110","19.056028"
"KITPAB100","8012","202205","0.133333"
"KITPAB100","8012","202210","20"
"KITPAB100","8012","202409","5.596774"
"KITPAB100","8013","201807","419.133333"
"KITPAB100","8013","201810","432.916667"
"KITPAB100","8013","201908","0"
"KITPAB100","8013","201910","0"
"KITPAB100","8013","202108","0.166667"
"KITPAB100","8013","202110","0.993333"
"KITPAB100","8013","202202","9.18"
"KITPAB100","8013","202309","1.433333"
"KITPAB100","8013","202310","1.013333"
"KITPAB100","8015","201804","273.666667"
"KITPAB100","8015","201805","136.833333"
"KITPAB100","8015","202003","0"
"KITPAB100","8015","202104","0"
"KITPAB100","8015","202108","4.593908"
"KITPAB100","8015","202209","1.25"
"KITPAB100","8015","202212","3.211766"
"KITPAB100","8015","202311","1.64"
"KITPAB100","8015","202401","1.64"
"KITPAB100","8015","202404","1.64"
"KITPAB100","8015","202406","1.64"
"KITPAB100","8015","202410","1.64"
"KITPAB100","8021","202012","0"
"KITPAB100","8021","202308","0"
"KITPAB100","8021","202402","0"
"KITPAB100","8021","202408","0"
"KITPAB100","8022","201804","586"
"KITPAB100","8022","201805","293"
"KITPAB100","8022","201806","963"
"KITPAB100","8022","201807","1155.666667"
"KITPAB100","8022","201810","1135.638889"
"KITPAB100","8022","202006","0"
"KITPAB100","8022","202104","0"
"KITPAB100","8022","202106","0"
"KITPAB100","8022","202201","10.974576"
"KITPAB100","8022","202202","21"
"KITPAB100","8022","202206","6.75"
"KITPAB100","8022","202208","5.55"
"KITPAB100","8022","202211","2"
"KITPAB100","8022","202303","0"
"KITPAB100","8023","201808","0"
"KITPAB100","8023","202104","0"
"KITPAB100","8023","202107","9.76"
"KITPAB100","8023","202109","7.25"
"KITPAB100","8023","202111","8.435484"
"KITPAB100","8023","202211","22.06"
"KITPAB100","8025","201809","549.464286"
"KITPAB100","8025","202004","0"
"KITPAB100","8025","202210","0"
"KITPAB100","8025","202305","0"
"KITPAB100","8025","202307","0"
"KITPAB100","8025","202309","0"
"KITPAB100","8025","202403","0"
"KITPAB100","8025","202406","0"
"KITPAB100","8025","202409","0"
"KITPAB100","8025","202410","0"
"KITPAB100","8031","201809","401.928571"
"KITPAB100","8031","201901","199.606061"
"KITPAB100","8031","201904","0"
"KITPAB100","8031","201905","0"
"KITPAB100","8031","201909","0"
"KITPAB100","8031","201910","0"
"KITPAB100","8031","202012","0"
"KITPAB100","8031","202103","0"
"KITPAB100","8031","202105","0"
"KITPAB100","8031","202312","0"
"KITPAB100","5002","201903","122.377778"
"KITPAB100","5002","201908","0"
"KITPAB100","5002","202010","0"
"KITPAB100","5002","202101","0"
"KITPAB100","5002","202202","13.75"
"KITPAB100","5002","202207","11.389831"
"KITPAB100","5002","202208","9.190678"
"KITPAB100","5002","202211","3"
"KITPAB100","5002","202304","1.960135"
"KITPAB100","5002","202309","1.648715"
"KITPAB100","5002","202404","0.833428"
"02E300066L 00V","1000-1","201911","2.083333"
"02E300066L 00V","1000-1","201912","1.546292"
"02E300066L 00V","1000-1","202007","1.553333"
"02E300066L 00V","1000-1","202102","0.9"
"02E300066L 00V","1000-1","202205","0.5"
"02E300066L 00V","1000-1","202308","2.376667"
"02E300066L 00V","1000-1","202310","1.653333"
"02E300066L 00V","1000-1","202404","1.37"
"02E300066L 00V","1000-1","202409","1.37"
"02E300066L 00V","3001","201905","2.568155"
"02E300066L 00V","3001","201912","1"
"02E300066L 00V","3001","202001","1"
"02E300066L 00V","3001","202008","0.833333"
"02E300066L 00V","3001","202110","0.833333"
"02E300066L 00V","5001","201802","1.666667"
"02E300066L 00V","5001","201809","1.888889"
"02E300066L 00V","5001","201905","2.45746"
"02E300066L 00V","5001","201910","4.366833"
"02E300066L 00V","5001","202008","4.172879"
"02E300066L 00V","5001","202104","2.25"
"02E300066L 00V","5001","202111","0.575737"
"02E300066L 00V","5001","202112","0"
"02E300066L 00V","5001","202201","2.18"
"02E300066L 00V","5001","202207","1.256667"
"02E300066L 00V","6000","201904","2.104762"
"02E300066L 00V","6000","202108","2.492213"
"02E300066L 00V","6000","202109","1.690878"
"02E300066L 00V","6000","202208","1.506667"
"02E300066L 00V","8011","201808","0.857143"
"02E300066L 00V","8011","201901","1.615385"
"02E300066L 00V","8011","201905","1.661765"
"02E300066L 00V","8011","202002","1.5"
"02E300066L 00V","8012","201810","2.714286"
"02E300066L 00V","8012","201903","2.69697"
"02E300066L 00V","8012","201912","4.241758"
"02E300066L 00V","8012","202003","2.758242"
"02E300066L 00V","8012","202004","3.351648"
"02E300066L 00V","8012","202102","5.770481"
"02E300066L 00V","8012","202107","5.138606"
"02E300066L 00V","8012","202108","3.548387"
"02E300066L 00V","8012","202111","1.680376"
"02E300066L 00V","8012","202203","0"
"02E300066L 00V","8012","202204","0.06"
"02E300066L 00V","8012","202206","0.023333"
"02E300066L 00V","8012","202210","1.02"
"02E300066L 00V","8013","201805","1"
"02E300066L 00V","8013","201808","0.6"
"02E300066L 00V","8013","201911","2.25"
"02E300066L 00V","8013","202008","1.79"
"02E300066L 00V","8013","202101","2.25"
